id,submit_time,location,men,women,1_14,15_24,25_49,50_64,65+,education,farm,income,message1946,message1964,message1981,message2012,trans1946,trans1964,trans1981,trans2012,insurance,experience,flood_times,guilty_times,exp_location,hazard_least,farm_lost,house_lost,furniture_lost,assets_lost,1904,1946,1964,1981,2012,levee,report,maner
146,2018/2/22 11:34,银川市,3,2,,1,,2,2,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,10,10,10
145,2018/2/22 11:29,中卫市 > 中宁县 > 石空镇,2,2,1,1,2,,1,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,互联网,尚无,自行车,自行车,汽车,有,洪灾,3次 > 请分别填写受灾年份，记不清则留空: 1981,,中卫市 > 中宁县 > 石空镇,3,4,2,2,2,有所耳闻,有所耳闻,周遭经历,周遭经历,周遭经历,6,7,5
144,2018/2/22 11:25,银川市 > 永宁县 > 杨和镇,3,1,,2,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,尚无,汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空:   ,,银川市 > 永宁县 > 杨和镇,5,5,2,3,3,书面记载,书面记载,书面记载,书面记载,亲身经历,6,5,7
143,2018/2/22 11:22,吴忠市 > 青铜峡市 > 裕民街道,1,2,1,,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话; 互联网,尚无,尚无,自行车,汽车; 自行车; 摩托车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 1964,,吴忠市 > 青铜峡市 > 青铜峡镇,1,0,2,2,3,毫无了解,毫无了解,书面记载; 有所耳闻; 周遭经历; 书面记载,有所耳闻,毫无了解,10,10,10
142,2018/2/22 11:20,银川市 > 永宁县 > 望远镇,2,2,,2,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,互联网; 移动电话; 固定电话,尚无,自行车,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,书面记载,书面记载,书面记载; 有所耳闻,8,7,7
141,2018/2/22 11:13,银川市 > 兴庆区 > 城区各街道,2,1,,1,,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,自行车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,9,9,9
140,2018/2/22 11:03,银川市 > 金凤区 > 城区各街道,1,3,,1,3,,,本科及以上,非农,"＞50,000元",固定电话,固定电话,固定电话,移动电话; 互联网,自行车,自行车,自行车; 摩托车,汽车; 自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,毫无了解,有所耳闻,5,7,7
139,2018/2/22 11:00,银川市 > 金凤区 > 城区各街道,2,3,,2,3,,,大专,务农,"＜5,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,5,5
138,2018/2/22 10:58,银川市 > 金凤区 > 城区各街道,2,3,,3,2,,,大专,务农,"10,000~20,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,摩托车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,9,9,9
137,2018/2/22 10:56,银川市 > 金凤区 > 城区各街道,0,2,,1,1,,,大专,非农,"10,000~20,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,自行车,摩托车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,7,8
136,2018/2/22 10:54,银川市 > 金凤区 > 城区各街道,3,2,1,,2,,2,大专,非农,"20,000~50,000元",尚无,尚无,固定电话,固定电话; 移动电话; 互联网,尚无,自行车,摩托车,自行车; 汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,9,9,9
135,2018/2/22 10:51,银川市 > 金凤区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,毫无了解,毫无了解,毫无了解,5,5,5
134,2018/2/22 10:51,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,毫无了解,毫无了解,5,5,5
133,2018/2/22 10:49,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,高中或中专,非农,"20,000~50,000元",尚无,尚无,尚无,互联网,尚无,自行车,自行车,自行车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,7,7,9
132,2018/2/22 10:48,银川市 > 金凤区 > 城区各街道,2,2,,2,1,1,,本科及以上,非农,"＞50,000元",尚无,固定电话,移动电话,互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,书面记载,毫无了解,毫无了解,毫无了解,5,5,5
131,2018/2/22 10:47,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,有所耳闻,7,5,6
130,2018/2/22 10:45,银川市 > 金凤区 > 城区各街道,1,3,,1,1,2,,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
129,2018/2/22 10:42,银川市 > 金凤区 > 城区各街道,2,2,,1,2,,1,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,毫无了解,书面记载,5,7,8
128,2018/2/22 10:40,银川市 > 金凤区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,固定电话,互联网,尚无,尚无,摩托车,汽车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,书面记载,有所耳闻,有所耳闻,7,8,8
127,2018/2/22 10:39,银川市 > 灵武市 > 马家滩镇,2,2,,1,2,,1,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,10,10,10
126,2018/2/22 10:36,银川市 > 金凤区 > 城区各街道,3,5,,3,5,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,10,9,9
125,2018/2/22 10:34,银川市 > 兴庆区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无; 自行车,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
124,2018/2/22 10:30,银川市 > 金凤区 > 城区各街道,2,2,1,1,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,摩托车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,9,9,9
123,2018/2/22 10:27,银川市 > 金凤区 > 城区各街道,1,1,,,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,有所耳闻,书面记载,6,5,5
122,2018/2/22 10:25,银川市 > 金凤区 > 城区各街道,2,1,,,1,2,,大专,非农,"5,000~10,000元",尚无,尚无,固定电话,互联网; 移动电话,尚无,尚无,自行车,汽车,无,尚无,,,,,,,,,有所耳闻,毫无了解,毫无了解,毫无了解,毫无了解,9,9,9
121,2018/2/22 10:21,银川市 > 金凤区 > 城区各街道,5,6,1,2,5,,2,大专,非农,"20,000~50,000元",尚无,尚无,固定电话,互联网,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
120,2018/2/22 10:18,银川市 > 金凤区 > 城区各街道,3,3,1,1,2,1,1,本科及以上,非农,"＞50,000元",尚无,固定电话,固定电话,固定电话; 移动电话; 互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,7,7
119,2018/2/22 10:16,银川市 > 金凤区 > 城区各街道,1,2,,1,2,,,大专,非农,"20,000~50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
118,2018/2/22 10:14,银川市 > 兴庆区 > 城区各街道,2,1,,,1,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,自行车,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,有所耳闻; 书面记载,8,7,8
117,2018/2/22 10:13,银川市 > 金凤区,3,2,,1,2,2,,大专,非农,"10,000~20,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
116,2018/2/22 10:04,石嘴山市,2,3,,1,1,1,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话,尚无,自行车,自行车,摩托车; 自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,亲身经历,10,10,10
115,2018/2/22 10:01,银川市 > 兴庆区,2,2,,2,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,书面记载,有所耳闻,有所耳闻,7,7,7
114,2018/2/22 9:26,银川市 > 金凤区 > 城区各街道,3,3,1,,2,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车; 汽车; 摩托车,有,洪灾,,,,1,3,1,1,2,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,5,3,7
113,2018/2/22 9:25,银川市 > 金凤区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,汽车; 自行车,有,尚无,,,,,,,,,有所耳闻,书面记载; 有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,8,10
112,2018/2/22 9:02,石嘴山市 > 平罗县 > 城关镇,1,1,,,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载; 有所耳闻,书面记载; 有所耳闻,有所耳闻; 书面记载,书面记载,5,5,8
111,2018/2/22 8:49,银川市 > 兴庆区 > 城区各街道,2,2,,1,2,,1,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,书面记载,7,6,7
110,2018/2/22 0:43,吴忠市 > 利通区 > 古城镇,2,3,1,1,2,,1,本科及以上,非农,"5,000~10,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,摩托车,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,8,9
109,2018/2/21 23:10,吴忠市 > 利通区 > 古城镇,2,3,1,1,,2,2,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网; 移动电话; 固定电话,尚无,尚无,自行车,自行车; 摩托车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
108,2018/2/21 18:15,吴忠市 > 利通区,1,2,,1,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,尚无,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,周遭经历,周遭经历,毫无了解,7,5,8
107,2018/2/21 18:15,吴忠市 > 利通区 > 古城镇,2,2,1,1,2,,,高中或中专,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,毫无了解,6,6,6
106,2018/2/21 18:00,吴忠市 > 利通区,2,1,,1,1,1,,本科及以上,非农,"20,000~50,000元",尚无,尚无,固定电话,固定电话; 移动电话; 互联网,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,周遭经历,周遭经历,有所耳闻,周遭经历; 亲身经历; 有所耳闻; 书面记载,10,10,10
105,2018/2/21 15:32,中卫市 > 中宁县 > 新堡镇,2,1,,1,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,固定电话,互联网,尚无,自行车,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,7,7,8
104,2018/2/21 14:04,银川市,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,有所耳闻; 书面记载,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,6,6
103,2018/2/21 13:40,银川市 > 金凤区 > 城区各街道,1,1,,,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,有所耳闻,书面记载; 有所耳闻,书面记载; 有所耳闻,有所耳闻; 书面记载,有所耳闻,8,8,9
102,2018/2/21 13:35,吴忠市 > 红寺堡区 > 红寺堡镇,2,4,,3,2,,,本科及以上,非农,"5,000~10,000元",移动电话,尚无,尚无,移动电话,汽车; 尚无,尚无,尚无,尚无,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,8,9,8
101,2018/2/21 13:26,中卫市 > 中宁县 > 新堡镇,5,8,3,2,4,2,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网; 固定电话,尚无,尚无,自行车,摩托车; 自行车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻; 周遭经历,6,7,7
100,2018/2/21 12:53,中卫市 > 中宁县 > 宁安镇,1,1,,,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话; 固定电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,亲身经历; 周遭经历,9,9,9
99,2018/2/21 12:34,银川市 > 金凤区 > 城区各街道,3,2,,,,,2,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网; 移动电话; 固定电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,4,3
98,2018/2/21 12:32,银川市 > 兴庆区 > 城区各街道,3,2,,2,3,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,3,3,3
97,2018/2/21 12:29,银川市 > 金凤区 > 城区各街道,3,1,,2,2,,,大专,非农,"＞50,000元",尚无,尚无,固定电话; 移动电话,互联网; 移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载,有所耳闻,有所耳闻,书面记载,书面记载,8,9,9
96,2018/2/21 12:24,银川市 > 金凤区 > 城区各街道,2,1,,1,2,,,高中或中专,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,5,6
95,2018/2/21 12:21,银川市 > 金凤区 > 城区各街道,1,2,,1,2,,,高中或中专,非农,"20,000~50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,7,8
94,2018/2/21 12:19,银川市 > 金凤区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"20,000~50,000元",尚无,固定电话,移动电话,互联网,尚无,自行车,摩托车,汽车,无,尚无,,,,,,,,,有所耳闻,书面记载,有所耳闻,有所耳闻,书面记载,7,7,8
93,2018/2/21 11:53,吴忠市,2,1,,1,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载; 周遭经历,有所耳闻,10,10,10
92,2018/2/21 11:24,银川市 > 西夏区 > 城区各街道,2,1,,1,1,2,,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,6,6,10
91,2018/2/21 11:22,银川市 > 西夏区 > 镇北堡镇,3,3,,4,2,,,本科及以上,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,书面记载,有所耳闻,6,6,6
90,2018/2/21 11:02,中卫市,2,3,,3,,2,,本科及以上,务农,"10,000~20,000元",尚无,尚无,固定电话,尚无,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,书面记载,毫无了解,书面记载,有所耳闻,书面记载,2,3,3
89,2018/2/21 10:06,石嘴山市 > 大武口区,3,2,,2,3,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,自行车,自行车,自行车,自行车,有,尚无,,,,,,,,,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻,10,10,10
88,2018/2/21 9:56,中卫市,2,4,,4,2,,,本科及以上,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,书面记载,有所耳闻,书面记载,有所耳闻,有所耳闻,7,10,4
87,2018/2/21 9:42,银川市 > 兴庆区 > 城区各街道,5,5,,1,3,5,1,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,4,6,10
86,2018/2/21 8:40,吴忠市 > 青铜峡市 > 瞿靖镇,3,1,,1,1,1,,高中或中专,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,有所耳闻; 书面记载,书面记载,有所耳闻,有所耳闻,有所耳闻,7,6,8
85,2018/2/21 0:55,吴忠市,4,4,3,,4,,2,本科及以上,非农,"＞50,000元",尚无,固定电话,固定电话,移动电话,自行车,自行车,自行车,自行车,有,尚无,,,,,,,,,书面记载,书面记载,有所耳闻,有所耳闻,有所耳闻,6,6,6
84,2018/2/21 0:29,银川市 > 西夏区,3,1,2,,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,7,8,8
83,2018/2/21 0:28,银川市,2,1,1,1,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,书面记载,书面记载,书面记载,毫无了解,6,6,6
82,2018/2/21 0:23,银川市 > 兴庆区,6,3,2,,5,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,自行车,摩托车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,书面记载,6,7,7
81,2018/2/21 0:21,银川市 > 兴庆区,2,3,,3,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
80,2018/2/21 0:13,银川市,2,3,,3,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,7,6
79,2018/2/20 23:56,银川市 > 金凤区,1,2,,1,,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
78,2018/2/20 23:54,银川市 > 金凤区 > 城区各街道,1,2,,1,,2,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
77,2018/2/20 23:29,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,有,尚无,,,,,,,,,有所耳闻,有所耳闻; 书面记载,有所耳闻,有所耳闻,书面记载,7,10,8
76,2018/2/20 23:26,中卫市 > 中宁县 > 渠口农场,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
75,2018/2/20 23:16,石嘴山市 > 大武口区 > 市区各街道,3,1,,1,1,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,5
74,2018/2/20 23:16,银川市 > 金凤区 > 城区各街道,1,1,,,,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,5,5
73,2018/2/20 23:14,石嘴山市 > 大武口区,1,1,,1,1,1,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,7,5
72,2018/2/20 23:13,石嘴山市 > 惠农区 > 红果子镇,1,2,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,8,8
71,2018/2/20 23:13,石嘴山市 > 大武口区 > 市区各街道,2,2,,1,2,,1,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,9,9,10
70,2018/2/20 23:11,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,大专,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,7,7
69,2018/2/20 22:54,银川市 > 西夏区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,毫无了解,毫无了解,毫无了解,10,5,8
68,2018/2/20 22:50,中卫市 > 海原县 > 海城镇,3,2,1,,2,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
67,2018/2/20 22:18,银川市 > 兴庆区 > 城区各街道,2,1,,1,,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,自行车,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,书面记载,有所耳闻,有所耳闻,亲身经历,10,10,10
66,2018/2/20 22:14,银川市 > 永宁县,1,1,,1,1,,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,互联网,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,6,6
65,2018/2/20 22:09,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"＞50,000元",互联网,尚无,尚无,固定电话,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,7,7,7
64,2018/2/20 22:08,银川市,1,4,1,1,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,有,尚无,,,,,,,,,有所耳闻,书面记载,有所耳闻,有所耳闻,有所耳闻,10,9,9
63,2018/2/20 22:01,石嘴山市,1,3,,1,2,,1,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
62,2018/2/20 22:00,银川市 > 西夏区,2,2,,2,1,1,,高中或中专,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,7,7,7
61,2018/2/20 21:50,银川市,2,2,,1,1,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,书面记载,毫无了解,毫无了解,毫无了解,周遭经历; 有所耳闻,6,10,10
60,2018/2/20 21:49,石嘴山市 > 平罗县,1,1,,,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,5,5,5
59,2018/2/20 21:49,银川市 > 金凤区,2,1,,1,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,10,10,10
58,2018/2/20 21:49,石嘴山市 > 平罗县 > 城关镇,2,1,,1,2,,,大专,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,尚无,汽车,无,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,6,6
57,2018/2/20 21:47,石嘴山市 > 平罗县 > 城关镇,1,1,,,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,5,6
56,2018/2/20 21:46,石嘴山市 > 平罗县 > 城关镇,2,1,,,3,,,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,5,5,5
55,2018/2/20 21:46,银川市 > 西夏区 > 城区各街道,1,2,,1,,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,书面记载,9,10,8
